0.75849	0.80073	0.79589	0.75657	0.75461	0.55488	0.64578	0.39521	0.36047	0.45082	0.26646	0.48201
0.76376	0.80792	0.79965	0.76201	0.75877	0.56217	0.65159	0.4022	0.36526	0.45597	0.27236	0.48769
0.76889	0.81508	0.8033	0.76712	0.76278	0.56948	0.65703	0.40926	0.37044	0.46105	0.27864	0.49329
0.77372	0.82221	0.80698	0.77216	0.76667	0.57676	0.66246	0.41665	0.37546	0.46597	0.2845	0.49867
0.77846	0.8291	0.81037	0.77722	0.77048	0.584	0.66789	0.42371	0.38043	0.47085	0.29029	0.50387
0.7831	0.83603	0.8138	0.78198	0.7743	0.59119	0.67317	0.43034	0.38581	0.47585	0.29611	0.50933
0.78768	0.84284	0.81723	0.78666	0.77796	0.5983	0.67846	0.43697	0.39132	0.4811	0.30171	0.51454
0.79231	0.84901	0.82056	0.79118	0.7815	0.60543	0.68354	0.44368	0.39686	0.48646	0.3075	0.52026
0.79653	0.85495	0.824	0.79541	0.78498	0.61288	0.68867	0.45045	0.40244	0.49172	0.31357	0.52529
0.80065	0.86054	0.82731	0.79966	0.78827	0.62017	0.69379	0.45759	0.40799	0.49674	0.31964	0.53106
0.80482	0.86577	0.83047	0.80372	0.79146	0.62734	0.69918	0.46497	0.4134	0.50159	0.32632	0.53617
0.80874	0.87095	0.83372	0.80759	0.79467	0.63458	0.70418	0.47243	0.41871	0.50679	0.3325	0.54203
0.81254	0.87621	0.83676	0.81138	0.79774	0.64166	0.70916	0.47971	0.42401	0.512	0.33843	0.54732
0.81629	0.88078	0.83964	0.81497	0.80072	0.64893	0.7142	0.48771	0.4295	0.51738	0.34375	0.55226
0.81981	0.88514	0.84253	0.8184	0.80363	0.65618	0.71892	0.4951	0.43494	0.52277	0.34875	0.55707
0.82322	0.88955	0.84533	0.82184	0.80646	0.66259	0.72364	0.50249	0.44063	0.52815	0.35382	0.56179
0.82652	0.89371	0.84825	0.82529	0.80922	0.66889	0.72838	0.50926	0.44623	0.53367	0.35914	0.56717
0.82982	0.89795	0.85099	0.82851	0.81208	0.67512	0.73312	0.51575	0.45216	0.53959	0.36436	0.57198
0.83285	0.90186	0.85369	0.83176	0.81485	0.68135	0.73774	0.5227	0.458	0.54551	0.36918	0.57705
0.83578	0.90577	0.85627	0.83496	0.81757	0.68758	0.74237	0.52915	0.46393	0.55131	0.37418	0.58142
0.83866	0.90982	0.85892	0.83794	0.82027	0.69378	0.74689	0.53557	0.46985	0.55705	0.37939	0.58645
0.84163	0.91388	0.86142	0.84091	0.82287	0.69996	0.75161	0.54162	0.47584	0.563	0.38489	0.59148
0.84442	0.91795	0.86397	0.84372	0.82541	0.70614	0.75624	0.5475	0.48155	0.569	0.39071	0.59659
0.84727	0.92174	0.8666	0.84647	0.82793	0.71225	0.76064	0.55319	0.48734	0.5751	0.39629	0.60136
0.85003	0.92511	0.86921	0.84916	0.83038	0.71828	0.76486	0.55885	0.49311	0.58113	0.40168	0.60643
0.85254	0.92848	0.87179	0.85172	0.8328	0.7241	0.76959	0.56454	0.49884	0.58685	0.40732	0.61071
0.85489	0.93211	0.87434	0.85425	0.83522	0.73001	0.77416	0.57013	0.50467	0.59244	0.41268	0.61587
0.85718	0.93564	0.87687	0.85677	0.83757	0.73577	0.77892	0.57665	0.51053	0.59821	0.41689	0.62059
0.85929	0.93894	0.8793	0.85917	0.83993	0.74156	0.78359	0.58335	0.51655	0.6041	0.42086	0.62588
0.86147	0.94196	0.88172	0.86144	0.84229	0.74746	0.78807	0.59034	0.52277	0.61003	0.42457	0.63012
0.86375	0.94516	0.88406	0.86377	0.84465	0.75348	0.79257	0.59784	0.52897	0.61587	0.42829	0.63423
0.86594	0.94781	0.88636	0.86596	0.84705	0.75956	0.79703	0.60526	0.53506	0.62133	0.43218	0.63851
0.86813	0.95048	0.88865	0.86821	0.84955	0.76568	0.80149	0.61261	0.54126	0.62733	0.43646	0.64284
0.87045	0.95314	0.89099	0.87053	0.85205	0.77168	0.80583	0.62	0.54741	0.63321	0.44071	0.64717
0.87277	0.9557	0.89333	0.87273	0.85462	0.77758	0.81005	0.62703	0.55371	0.639	0.44518	0.65176
0.8751	0.958	0.8956	0.87496	0.85764	0.78348	0.81409	0.63384	0.56031	0.64462	0.44893	0.65666
0.87709	0.96028	0.8979	0.87713	0.86028	0.78926	0.81822	0.64054	0.56692	0.65008	0.45307	0.66094
0.87897	0.96255	0.90021	0.8792	0.86288	0.79494	0.82232	0.64732	0.57378	0.65559	0.45764	0.6661
0.88081	0.96478	0.90247	0.88119	0.86547	0.80074	0.82622	0.65362	0.58051	0.66097	0.46254	0.67117
0.8826	0.96684	0.90471	0.88312	0.86798	0.80658	0.83005	0.66025	0.58687	0.66631	0.46775	0.67703
0.88434	0.96883	0.90698	0.88491	0.87046	0.81241	0.83418	0.66695	0.59314	0.67151	0.47304	0.68254
0.88616	0.97074	0.90928	0.88673	0.87289	0.81816	0.83803	0.67355	0.59924	0.67659	0.47786	0.68804
0.88798	0.97248	0.91154	0.88857	0.87532	0.82375	0.84201	0.68032	0.6053	0.68123	0.48282	0.69316
0.88978	0.97416	0.91372	0.8903	0.8777	0.82922	0.84559	0.68695	0.61127	0.68587	0.48825	0.69862
0.89158	0.97573	0.91589	0.89203	0.88006	0.83462	0.84917	0.69362	0.6174	0.69056	0.49311	0.70404
0.89345	0.97717	0.91803	0.89383	0.88238	0.8398	0.85272	0.70043	0.62347	0.69526	0.49864	0.70964
0.89528	0.97851	0.92016	0.89553	0.88466	0.8449	0.85603	0.70757	0.62958	0.69992	0.50493	0.71515
0.8971	0.97987	0.92235	0.89726	0.88698	0.84988	0.85926	0.7147	0.63531	0.70464	0.51086	0.72066
0.89889	0.98092	0.92449	0.89897	0.88922	0.85473	0.86259	0.72209	0.64108	0.70918	0.51704	0.72625
0.90064	0.9818	0.92654	0.90067	0.89143	0.85962	0.86592	0.72941	0.64694	0.71382	0.5235	0.7322
0.90236	0.98251	0.92859	0.90237	0.89372	0.86439	0.86884	0.7365	0.65322	0.71869	0.52982	0.73797
0.90426	0.98307	0.93053	0.90403	0.89596	0.86906	0.87175	0.74375	0.65952	0.72359	0.53639	0.74321
0.90616	0.98348	0.9325	0.90568	0.89817	0.87365	0.87441	0.74995	0.66567	0.72833	0.5435	0.74881
0.9081	0.98385	0.93434	0.90738	0.90041	0.8781	0.87711	0.75575	0.67126	0.73303	0.55071	0.7541
0.91012	0.98402	0.93609	0.90921	0.9025	0.88245	0.87975	0.76144	0.67691	0.73769	0.55807	0.76009
0.91205	0.98409	0.93783	0.91089	0.90457	0.88665	0.88253	0.76688	0.68254	0.74236	0.56546	0.76625
0.91385	0.984	0.93944	0.91267	0.90662	0.89078	0.88514	0.77211	0.68783	0.74726	0.57286	0.77167
0.91562	0.98382	0.94096	0.91453	0.90861	0.89491	0.88789	0.77726	0.69303	0.75151	0.58004	0.77661
0.91718	0.98355	0.94255	0.91618	0.91057	0.89887	0.89038	0.78231	0.69801	0.75638	0.58718	0.78181
0.91875	0.98326	0.94421	0.91781	0.91249	0.90242	0.89287	0.78757	0.70302	0.76131	0.59396	0.78658
0.9204	0.9829	0.94586	0.91946	0.91442	0.90606	0.89539	0.79272	0.70808	0.76623	0.60057	0.7913
0.92194	0.98255	0.94749	0.92108	0.91636	0.90968	0.8978	0.79777	0.71338	0.77131	0.60743	0.79611
0.92346	0.98219	0.94902	0.92266	0.91826	0.91314	0.90024	0.80231	0.71884	0.77646	0.61404	0.80013
0.92498	0.98165	0.95061	0.92424	0.92014	0.91679	0.90272	0.80681	0.72462	0.78133	0.62107	0.80525
0.92647	0.98106	0.95218	0.92581	0.92197	0.92026	0.90522	0.81132	0.73031	0.78623	0.62804	0.80901
0.92795	0.98038	0.95372	0.92746	0.92381	0.92358	0.90763	0.81589	0.73606	0.79118	0.63461	0.81316
0.92947	0.97967	0.95526	0.92908	0.92561	0.92696	0.91003	0.81996	0.74207	0.79574	0.64189	0.81674
0.9311	0.97883	0.95674	0.93056	0.92742	0.93028	0.91228	0.82396	0.74838	0.80103	0.64929	0.82111
0.93277	0.97805	0.95824	0.93205	0.92911	0.93348	0.91478	0.82868	0.75441	0.80603	0.65657	0.82518
0.93451	0.97729	0.95975	0.93345	0.93072	0.93668	0.91713	0.83305	0.76067	0.81087	0.66414	0.82946
0.93622	0.97653	0.96136	0.93476	0.93235	0.9398	0.91943	0.83697	0.76683	0.81567	0.67061	0.83309
0.93792	0.97562	0.96292	0.93626	0.93404	0.9428	0.92179	0.84105	0.77295	0.82044	0.67607	0.83738
0.93948	0.97461	0.96453	0.93767	0.93578	0.94575	0.92418	0.84519	0.77901	0.82513	0.68154	0.84074
0.94105	0.97361	0.96596	0.93897	0.9376	0.9486	0.92646	0.84937	0.78528	0.82982	0.68718	0.84433
0.94244	0.97258	0.96728	0.94029	0.93936	0.95144	0.92874	0.85341	0.79147	0.83446	0.69282	0.84752
0.94384	0.97141	0.96843	0.9416	0.94111	0.95427	0.93101	0.8573	0.79776	0.839	0.69875	0.85141
0.94519	0.97006	0.96954	0.94291	0.94285	0.95702	0.93316	0.86115	0.80391	0.84346	0.70486	0.85504
0.9466	0.96871	0.97061	0.9441	0.94453	0.95955	0.93542	0.86505	0.8103	0.84782	0.71111	0.85889
0.94808	0.96721	0.9716	0.94522	0.9462	0.96206	0.93764	0.86901	0.81658	0.85205	0.71746	0.86203
0.94951	0.96569	0.97258	0.94625	0.9478	0.96439	0.93993	0.87297	0.8225	0.85618	0.724	0.86544
0.95091	0.96423	0.9735	0.94735	0.9493	0.96651	0.94199	0.87708	0.82838	0.86021	0.73068	0.86868
0.95225	0.96263	0.97438	0.94833	0.9507	0.9684	0.94405	0.88133	0.83401	0.8641	0.73757	0.87252
0.95345	0.9611	0.97533	0.94916	0.95205	0.97011	0.94599	0.88559	0.83984	0.8679	0.74468	0.87637
0.95465	0.95946	0.97627	0.95016	0.95328	0.97175	0.948	0.8898	0.84535	0.87138	0.75186	0.88044
0.95572	0.95779	0.97714	0.95115	0.95448	0.97331	0.95001	0.89377	0.85082	0.87479	0.75939	0.88398
0.95679	0.95614	0.978	0.95202	0.95566	0.9748	0.95195	0.89784	0.85614	0.87844	0.76718	0.88748
0.95789	0.95467	0.97888	0.95295	0.95642	0.97619	0.95389	0.90205	0.86091	0.88169	0.77489	0.89075
0.95926	0.95317	0.97971	0.95391	0.95751	0.97743	0.9557	0.90667	0.86568	0.88479	0.78271	0.89469
